turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,capture,capture,-1,None,-1,-1,-1,-1
1,1,0,0,capture,capture,capture,0,capture,2-0,2-1,-1,-1
2,0,0,0,capture,capture,capture,-1,None,-1,-1,-1,-1
3,1,0,0,move1,swap,move1,-1,None,-1,-1,-1,-1
4,0,0,0,move2,swap,move1,0,move2,2-4,2-3,-1,-1
5,1,0,0,move2,swap,capture,2,capture,1-0,2-0,-1,-1
6,0,0,0,capture,swap,capture,0,capture,1-4,2-4,-1,-1
7,1,3,0,capture,swap,capture,0,capture,2-1,2-3,2-0,-1
8,0,3,0,capture,capture,capture,1,capture,2-4,2-1,-1,-1
9,1,6,0,mobilize,capture,capture,0,mobilize,2-4,1-4,-1,-1
10,0,6,3,mobilize,capture,capture,1,capture,2-1,2-0,-1,-1
11,1,9,3,mobilize,mobilize,capture,1,mobilize,2-4,1-4,-1,-1
12,0,9,6,mobilize,mobilize,capture,2,capture,1-4,2-4,-1,-1
13,1,12,6,mobilize,mobilize,capture,2,capture,2-0,2-1,-1,-1
14,0,12,6,swap,mobilize,capture,0,swap,1-4,1-3,3-4,3-3
15,1,12,6,move2,mobilize,capture,0,move2,1-0,1-3,-1,-1
16,0,12,9,move2,mobilize,move2,2,move2,1-0,2-0,-1,-1
17,1,13,9,move2,mobilize,mobilize,2,mobilize,1-3,2-2,-1,-1
18,0,13,9,move2,capture,mobilize,1,capture,1-0,1-1,3-3,2-3
19,1,17,9,move2,move2,mobilize,1,move2,2-2,2-3,-1,-1
20,0,17,9,mobilize,move2,mobilize,0,mobilize,1-4,2-3,-1,-1
21,1,18,9,swap,move2,mobilize,0,swap,2-0,2-1,3-0,3-1
22,0,18,9,move1,move2,mobilize,0,move1,2-4,2-1,-1,-1
23,1,19,9,move1,move1,mobilize,1,move1,2-4,3-3,-1,-1
24,0,19,9,swap,move1,mobilize,0,swap,1-1,1-2,-1,-1
25,1,20,9,swap,move1,mobilize,0,swap,3-3,2-3,-1,-1
26,0,20,9,capture,move1,mobilize,0,capture,3-3,2-3,-1,-1
27,1,24,9,capture,move1,mobilize,0,capture,2-2,1-2,-1,-1
28,0,24,12,move2,move1,mobilize,0,move2,2-1,3-1,-1,-1
29,1,25,12,move2,move1,move1,2,move1,3-3,3-2,1-0,1-1
30,0,25,12,move2,move2,move1,1,move2,1-4,2-4,-1,-1
31,1,26,12,capture,move2,move1,0,capture,1-1,1-2,-1,-1
32,0,26,15,move1,move2,move1,0,move1,2-1,2-2,-1,-1
33,1,26,15,swap,move2,move1,0,swap,1-0,1-1,-1,-1
34,0,26,16,swap,mobilize,move1,1,mobilize,2-1,2-2,-1,-1
35,1,26,16,capture,mobilize,move1,0,capture,1-1,2-3,-1,-1
36,0,26,20,swap,mobilize,move1,0,swap,2-2,1-2,-1,-1
37,1,27,20,move2,mobilize,move1,0,move2,1-0,2-2,-1,-1
38,0,27,20,capture,mobilize,move1,0,capture,2-4,3-3,-1,-1
39,1,31,20,swap,mobilize,move1,0,swap,2-3,3-3,-1,-1
40,0,31,20,capture,mobilize,move1,0,capture,1-4,2-3,-1,-1
41,1,35,20,move1,mobilize,move1,0,move1,2-2,2-3,-1,-1
42,0,35,20,move1,mobilize,move1,1,mobilize,1-0,2-0,1-1,2-1
43,1,36,20,capture,mobilize,move1,0,capture,1-4,1-3,-1,-1
44,0,36,23,mobilize,mobilize,move1,0,mobilize,2-1,2-2,-1,-1
45,1,37,23,move2,mobilize,move1,0,move2,3-2,2-2,1-0,1-1
46,0,37,23,move1,mobilize,move1,0,move1,2-4,2-3,-1,-1
47,1,38,23,capture,mobilize,move1,0,capture,1-3,1-2,-1,-1
48,0,38,26,capture,mobilize,move1,0,capture,2-1,1-1,-1,-1
49,1,42,26,capture,mobilize,move1,0,capture,2-2,2-1,-1,-1
50,0,42,29,capture,mobilize,move1,0,capture,2-0,1-0,-1,-1
