turn,player,score_a,score_b,card_0,card_1,card_2,action,card_drawn,src_0,dst_0,src_1,dst_1
0,0,0,0,move1,capture,mobilize,-1,None,-1,-1,-1,-1
1,1,0,0,mobilize,capture,mobilize,0,mobilize,2-0,2-1,-1,-1
2,0,0,0,mobilize,capture,move1,2,move1,1-4,1-3,2-4,2-3
3,1,0,0,swap,capture,move1,0,swap,1-0,1-1,3-0,2-0
4,0,0,0,swap,capture,move1,2,move1,3-4,3-3,-1,-1
5,1,3,0,swap,move1,move1,1,move1,2-1,2-3,2-0,-1
6,0,3,0,swap,mobilize,move1,1,mobilize,3-3,2-3,-1,-1
7,1,3,0,mobilize,mobilize,move1,0,mobilize,1-1,1-3,-1,-1
8,0,3,0,mobilize,mobilize,capture,2,capture,1-4,2-4,-1,-1
9,1,6,0,mobilize,mobilize,capture,2,capture,1-3,2-3,-1,-1
10,0,6,3,mobilize,mobilize,move2,2,move2,1-4,1-3,-1,-1
11,1,6,3,mobilize,mobilize,mobilize,2,mobilize,2-0,3-1,-1,-1
12,0,6,3,mobilize,mobilize,move2,2,move2,2-4,2-3,1-4,0-4
13,1,7,3,mobilize,mobilize,move2,2,move2,3-1,2-2,-1,-1
14,0,7,3,capture,mobilize,move2,0,capture,1-1,1-2,2-3,1-3
15,1,11,3,swap,mobilize,move2,0,swap,2-2,1-2,-1,-1
